ID_Helper,ID_Objectif,ID_Localite,Localite,Departement,Commune,ID_Tache,Categorie,Designation,ID_Materiel,Unite,Qte_Prevue,Qte_Realisee,Quantite_Restante,Taux_Realisation,Poids,Qte_Prevue_Total,Avancement_Pondere,Statut,Avancement_HTA_Localite_pct,Avancement_BT_Localite_pct,Avancement_Global_Localite_pct,Nb_Anomalies_Signalees
HC-933,755b0540,BOR_Tcha_04,Localite_009,BORGOU,Commune_I,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,191.0,0.0,191.0,0.0,0.3111,1324.0,0.0,En Cours,0.0,72.79136134724897,40.90874507715392,0
HC-934,992b3bfd,BOR_Tcha_04,Localite_009,BORGOU,Commune_I,P2AE_EP,Travaux BT,EP,fbeef696,U,13.0,0.0,13.0,0.0,0.1556,13.0,0.0,En Cours,0.0,72.79136134724897,40.90874507715392,0
HC-937,ff3f3493,BOR_Tcha_04,Localite_009,BORGOU,Commune_I,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,25.0,27.0,0.0,1.0,0.0467,25.0,0.0467,En Cours,0.0,72.79136134724897,40.90874507715392,0
HC-936,5990b71c,BOR_Tcha_04,Localite_009,BORGOU,Commune_I,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,3.0,0.0,3.0,0.0,0.0333,3.0,0.0,En Cours,0.0,72.79136134724897,40.90874507715392,0
HC-927,55bc03aa,BOR_Tcha_04,Localite_009,BORGOU,Commune_I,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,12.0,12.0,0.0,1.0,0.42,25.0,0.2015999999999999,En Cours,0.0,72.79136134724897,40.90874507715392,0
HC-928,a096ac30,BOR_Tcha_04,Localite_009,BORGOU,Commune_I,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,10.0,10.0,0.0,1.0,0.42,25.0,0.168,En Cours,0.0,72.79136134724897,40.90874507715392,0
HC-929,bbc22fec,BOR_Tcha_04,Localite_009,BORGOU,Commune_I,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,3.0,3.0,0.0,1.0,0.42,25.0,0.0503999999999999,En Cours,0.0,72.79136134724897,40.90874507715392,0
HC-930,1083c9ba,BOR_Tcha_04,Localite_009,BORGOU,Commune_I,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,2.0,0.0,2.0,0.0,0.3,3.0,0.0,En Cours,0.0,72.79136134724897,40.90874507715392,0
HC-931,af84c445,BOR_Tcha_04,Localite_009,BORGOU,Commune_I,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,1.0,0.0,1.0,0.0,0.3,3.0,0.0,En Cours,0.0,72.79136134724897,40.90874507715392,0
HC-935,71a159b7,BOR_Tcha_04,Localite_009,BORGOU,Commune_I,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,10.0,0.0,10.0,0.0,0.0667,10.0,0.0,En Cours,0.0,72.79136134724897,40.90874507715392,0
HC-808,22650bd9,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,12860.0,0.0,12860.0,0.0,0.3111,18630.0,0.0,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-809,296k79892,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,5770.0,0.0,5770.0,0.0,0.3111,18630.0,0.0,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-806,dc0d2840,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,790.0,0.0,790.0,0.0,0.3333,2275.0,0.0,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-807,9cdf8375,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_Cable_HTA,Travaux HTA,ASTER 75mm²,630f858d,m,1485.0,0.0,1485.0,0.0,0.3333,2275.0,0.0,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-810,41e0e195,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,3.0,0.0,3.0,0.0,0.0833,3.0,0.0,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-813,9a496e0d,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_EP,Travaux BT,EP,fbeef696,U,171.0,0.0,171.0,0.0,0.1556,171.0,0.0,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-816,954ff139,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,454.0,481.0,0.0,1.0,0.0467,454.0,0.0467,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-815,67cd6881,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,57.0,32.0,25.0,0.5614035087719298,0.0333,57.0,0.0186947368421052,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-811,20ee5d08,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,3.0,0.0,3.0,0.0,0.0833,3.0,0.0,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-799,7d3729b3,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,217.0,228.0,0.0,1.0,0.42,460.0,0.1981304347826087,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-800,d58d54da,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,184.0,191.0,0.0,1.0,0.42,460.0,0.168,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-801,e15ee0b1,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,59.0,62.0,0.0,1.0,0.42,460.0,0.0538695652173913,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-802,bbe7f1d1,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,3.0,2.0,1.0,0.6666666666666666,0.3,60.0,0.01,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-803,205134bf,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,3.0,2.0,1.0,0.6666666666666666,0.3,60.0,0.01,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-804,205f134bf,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,25.0,12.0,13.0,0.48,0.3,60.0,0.06,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-805,1652a548,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,26.0,10.0,16.0,0.3846153846153846,0.3,60.0,0.05,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-971,P2AE-OBJ-0206d066,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,3.0,1.0,2.0,0.3333333333333333,0.3,60.0,0.005,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-812,27d331ec,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,3.0,0.0,3.0,0.0,0.1667,3.0,0.0,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-814,38f9cfe4,BOR_Par_06,Localite_010,BORGOU,Commune_H,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,114.0,0.0,114.0,0.0,0.0667,114.0,0.0,En Cours,15.371010785289055,46.665333466653344,32.958420132215785,1
HC-770,ac110117,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,16330.0,0.0,16330.0,0.0,0.3111,25192.0,0.0,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-771,1a49aa89,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,8862.0,0.0,8862.0,0.0,0.3111,25192.0,0.0,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-768,26260348o,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,957.0,0.0,957.0,0.0,0.3333,2987.0,0.0,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-769,22c05b2e,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_Cable_HTA,Travaux HTA,ASTER 75mm²,630f858d,m,2030.0,0.0,2030.0,0.0,0.3333,2987.0,0.0,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-772,3fb88553,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,4.0,0.0,4.0,0.0,0.0833,4.0,0.0,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-775,cbdc8e74,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_EP,Travaux BT,EP,fbeef696,U,167.0,0.0,167.0,0.0,0.1556,167.0,0.0,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-778,419ae2a6,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,607.0,459.0,148.0,0.7561779242174629,0.0467,607.0,0.0353135090609555,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-777,79b4008c,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,60.0,74.0,0.0,1.0,0.0333,60.0,0.0333,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-773,43130f43,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,4.0,0.0,4.0,0.0,0.0833,4.0,0.0,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-758,7e8660c1,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_PBA_BT,Travaux BT,PBA 11C650,29ef61f5,U,20.0,18.0,2.0,0.9,0.42,528.0,0.0143181818181818,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-759,9efe5442,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,288.0,285.0,3.0,0.9895833333333334,0.42,528.0,0.2267045454545454,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-760,ac6abb95,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,188.0,182.0,6.0,0.9680851063829788,0.42,528.0,0.1447727272727272,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-761,97db0e47,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,30.0,27.0,3.0,0.9,0.42,528.0,0.0214772727272727,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-762,0c10778f,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_PBA_BT,Travaux BT,PBA 9C800,526229bb,U,2.0,0.0,2.0,0.0,0.42,528.0,0.0,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-763,aab08059,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,4.0,4.0,0.0,1.0,0.3,64.0,0.01875,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-764,fbcc8526,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,4.0,3.0,1.0,0.75,0.3,64.0,0.0140624999999999,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-765,d23ae406,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,34.0,40.0,0.0,1.0,0.3,64.0,0.159375,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-766,feb50dad,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_PBA_HTA,Travaux HTA,PBA 13C1250,50dc40e9,U,1.0,0.0,1.0,0.0,0.3,64.0,0.0,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-767,426a87e2,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,17.0,0.0,17.0,0.0,0.3,64.0,0.0,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-968,P2AE-OBJ-a1f2d054,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,4.0,4.0,0.0,1.0,0.3,64.0,0.01875,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-774,79c2367b,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,4.0,0.0,4.0,0.0,0.1667,4.0,0.0,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-776,307b8a6d,BOR_Par_04,Localite_018,BORGOU,Commune_H,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,175.0,0.0,175.0,0.0,0.0667,175.0,0.0,En Cours,24.42619261926192,44.25419821354693,35.5695317632501,0
HC-700,29e7d2b7,BOR_Dal_03,Localite_023,BORGOU,Commune_E,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,7730.0,0.0,7730.0,0.0,0.3111,10445.0,0.0,En Cours,0.0,40.14689440146895,40.14689440146895,0
HC-701,db8db2ed,BOR_Dal_03,Localite_023,BORGOU,Commune_E,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,2715.0,0.0,2715.0,0.0,0.3111,10445.0,0.0,En Cours,0.0,40.14689440146895,40.14689440146895,0
HC-702,3d5835ac,BOR_Dal_03,Localite_023,BORGOU,Commune_E,P2AE_EP,Travaux BT,EP,fbeef696,U,61.0,0.0,61.0,0.0,0.1556,61.0,0.0,En Cours,0.0,40.14689440146895,40.14689440146895,0
HC-704,c346c06f,BOR_Dal_03,Localite_023,BORGOU,Commune_E,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,242.0,156.0,86.0,0.6446280991735537,0.0467,242.0,0.0301041322314049,En Cours,0.0,40.14689440146895,40.14689440146895,0
HC-696,e01f4baf,BOR_Dal_03,Localite_023,BORGOU,Commune_E,P2AE_PBA_BT,Travaux BT,PBA 11C650,26e8ec03,U,2.0,0.0,2.0,0.0,0.42,242.0,0.0,En Cours,0.0,40.14689440146895,40.14689440146895,0
HC-697,e5474fbf,BOR_Dal_03,Localite_023,BORGOU,Commune_E,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,120.0,97.0,23.0,0.8083333333333333,0.42,242.0,0.1683471074380165,En Cours,0.0,40.14689440146895,40.14689440146895,0
HC-698,1c7fe0bd,BOR_Dal_03,Localite_023,BORGOU,Commune_E,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,101.0,102.0,0.0,1.0,0.42,242.0,0.1752892561983471,En Cours,0.0,40.14689440146895,40.14689440146895,0
HC-699,b4409b88,BOR_Dal_03,Localite_023,BORGOU,Commune_E,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,19.0,16.0,3.0,0.8421052631578947,0.42,242.0,0.0277685950413223,En Cours,0.0,40.14689440146895,40.14689440146895,0
HC-703,d3104aeb,BOR_Dal_03,Localite_023,BORGOU,Commune_E,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,49.0,0.0,49.0,0.0,0.0667,49.0,0.0,En Cours,0.0,40.14689440146895,40.14689440146895,0
HC-888,87fead19,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,6020.0,3432.65,2587.35,0.5702076411960133,0.3111,6370.0,0.1676448061224489,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-889,87fead20,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,350.0,325.55,24.44999999999999,0.9301428571428572,0.3111,6370.0,0.0158993100470957,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-887,cd50c45d,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,370.0,0.0,370.0,0.0,0.3333,370.0,0.0,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-890,bec678c2,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-893,cd78303a,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_EP,Travaux BT,EP,fbeef696,U,52.0,0.0,52.0,0.0,0.1556,52.0,0.0,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-896,137d5858,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,121.0,132.0,0.0,1.0,0.0467,121.0,0.0467,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-895,7b506150,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,33.0,9.0,24.0,0.2727272727272727,0.0333,33.0,0.0090818181818181,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-891,e579073d,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-877,332f83f7,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_PBA_BT,Travaux BT,PBA 11C650,29ef61f5,U,5.0,5.0,0.0,1.0,0.42,115.0,0.0182608695652173,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-878,03e64732,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,66.0,73.0,0.0,1.0,0.42,115.0,0.2410434782608695,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-879,53f2b20e,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,39.0,41.0,0.0,1.0,0.42,115.0,0.1424347826086956,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-880,ad32dc26,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,5.0,2.0,3.0,0.4,0.42,115.0,0.0073043478260869,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-881,71169bac,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,1.0,1.0,0.0,1.0,0.3,34.0,0.0088235294117647,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-882,89f19841,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,1.0,1.0,0.0,1.0,0.3,34.0,0.0088235294117647,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-883,e0419913,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,8.0,6.0,2.0,0.75,0.3,34.0,0.0529411764705882,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-884,fc331779,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,1.0,1.0,0.0,1.0,0.3,34.0,0.0088235294117647,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-885,41be1136,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_PBA_HTA,Travaux HTA,PBA 14A1000,ffbf33ef,U,19.0,0.0,19.0,0.0,0.3,34.0,0.0,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-886,c9282d92,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_PBA_HTA,Travaux HTA,PBA 14C1000,f74fbc64,U,3.0,0.0,3.0,0.0,0.3,34.0,0.0,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-952,P2AE-OBJ-0f012762,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,1.0,0.0,1.0,0.0,0.3,34.0,0.0,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-892,d9d55cf8,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-894,ce98695d,BOR_Tcha_01,Localite_026,BORGOU,Commune_I,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,40.0,0.0,40.0,0.0,0.0667,40.0,0.0,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-921,40b3eacd,BOR_Tcha_03,Localite_027,BORGOU,Commune_I,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,1396.0,1150.0,246.0,0.8237822349570201,0.3111,3258.0,0.1098112338858195,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-922,cb7771dc,BOR_Tcha_03,Localite_027,BORGOU,Commune_I,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,1862.0,1468.0,394.0,0.7883995703544576,0.3111,3258.0,0.1401764272559852,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-920,392796c8,BOR_Tcha_03,Localite_027,BORGOU,Commune_I,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,1221.0,0.0,1221.0,0.0,0.3333,1221.0,0.0,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-923,9919e9f5,BOR_Tcha_03,Localite_027,BORGOU,Commune_I,P2AE_EP,Travaux BT,EP,fbeef696,U,29.0,0.0,29.0,0.0,0.1556,29.0,0.0,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-926,fb3bba75,BOR_Tcha_03,Localite_027,BORGOU,Commune_I,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,73.0,64.0,9.0,0.8767123287671232,0.0467,73.0,0.0409424657534246,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-925,9b0026f1,BOR_Tcha_03,Localite_027,BORGOU,Commune_I,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,7.0,0.0,7.0,0.0,0.0333,7.0,0.0,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-914,a6107a5e,BOR_Tcha_03,Localite_027,BORGOU,Commune_I,P2AE_PBA_BT,Travaux BT,PBA 11C650,29ef61f5,U,2.0,1.0,1.0,0.5,0.42,73.0,0.0057534246575342,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-915,0f5ae7cb,BOR_Tcha_03,Localite_027,BORGOU,Commune_I,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,34.0,32.0,2.0,0.9411764705882352,0.42,73.0,0.1841095890410958,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-916,d843b262,BOR_Tcha_03,Localite_027,BORGOU,Commune_I,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,31.0,22.0,9.0,0.7096774193548387,0.42,73.0,0.1265753424657534,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-917,7fec8e1e,BOR_Tcha_03,Localite_027,BORGOU,Commune_I,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,6.0,6.0,0.0,1.0,0.42,73.0,0.0345205479452054,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-918,1565b0147,BOR_Tcha_03,Localite_027,BORGOU,Commune_I,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,2.0,0.0,2.0,0.0,0.3,7.0,0.0,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-919,c005f395,BOR_Tcha_03,Localite_027,BORGOU,Commune_I,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,5.0,0.0,5.0,0.0,0.3,7.0,0.0,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-924,84e99616,BOR_Tcha_03,Localite_027,BORGOU,Commune_I,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,27.0,0.0,27.0,0.0,0.0667,27.0,0.0,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-847,8ed3259b,BOR_Par_08,Localite_028,BORGOU,Commune_H,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,17090.0,16249.28,840.7200000000012,0.9508063194850788,0.3111,27840.0,0.1815786999999999,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-848,f9076ae5,BOR_Par_08,Localite_028,BORGOU,Commune_H,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,10750.0,10560.3,189.70000000000076,0.9823534883720928,0.3111,27840.0,0.1180068006465517,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-845,7q0985427,BOR_Par_08,Localite_028,BORGOU,Commune_H,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,630.0,624.25,5.75,0.990873015873016,0.3333,1990.0,0.1045540326633165,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-846,ff87e787,BOR_Par_08,Localite_028,BORGOU,Commune_H,P2AE_Cable_HTA,Travaux HTA,ASTER 75mm²,630f858d,m,1360.0,1404.1,0.0,1.0,0.3333,1990.0,0.2277829145728643,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-849,b013d28d,BOR_Par_08,Localite_028,BORGOU,Commune_H,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,3.0,3.0,0.0,1.0,0.0833,3.0,0.0833,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-852,9e8519f3,BOR_Par_08,Localite_028,BORGOU,Commune_H,P2AE_EP,Travaux BT,EP,fbeef696,U,183.0,0.0,183.0,0.0,0.1556,183.0,0.0,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
