ID_Objectif,ID_Projet,ID_Geo,Nom_Geo_1,Nom_Geo_2,ID_Localite,ID_Tache,Designation,Quantite_Prevue,ID_Materiel
609f3b2f,P2AE,,ALIBORI,Kandi,ALI_Kan_06,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
9b21046f,P2AE,,ALIBORI,Kandi,ALI_Kan_06,P2AE_IACM,IACM,1.0,21f4f4d7
57f1b39e,P2AE,,ALIBORI,Kandi,ALI_Kan_06,P2AE_TFO,Transformateur 160 kVA,1.0,8ae558c8
9131cb50,P2AE,,ALIBORI,Kandi,ALI_Kan_06,P2AE_EP,EP,27.0,fbeef696
c4425f13,P2AE,,ALIBORI,Kandi,ALI_Kan_06,P2AE_Terre,Mise à la terre,20.0,002f1a3d
98aee3ad,P2AE,,ALIBORI,Kandi,ALI_Kan_06,P2AE_Fouille_HTA,Fouille réseau haute tension,16.0,f03cfc0b
c9f39715,P2AE,,ALIBORI,Kandi,ALI_Kan_06,P2AE_Fouille_BT,Fouille réseau basse tension,51.0,e221b25e
0c634d1c,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_PBA_BT,PBA 9A200,68.0,2ec17c4d
7c1e0d12,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_PBA_BT,PBA 9A650,57.0,215ac167
63bbedc6,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_PBA_BT,PBA 9C650,13.0,9c6af0a4
d25e0540,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_PBA_HTA,PBA 11A1250,1.0,058e9b6a
bf7ce2fa,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_PBA_HTA,PBA 12A800,1.0,46cfa5f8
c5134404,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_PBA_HTA,PBA 13C800,1.0,d6344558
d5bba431,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_Cable_HTA,ASTER 54mm²,153.0,e9e0a228
ecf2aac4,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_Cable_HTA,ASTER 75mm²,0.0,630f858d
7d028f38,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_Cable_BT,PRC 50mm²,6050.0,8e6b4946
822c9213,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_Cable_BT,PRC 70mm²,135.0,59dc5a38
d93af626,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
20bf0aa4,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_IACM,IACM,1.0,21f4f4d7
1cf29a2f,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_TFO,Transformateur 160 kVA,1.0,8ae558c8
90baf2d5,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_EP,EP,54.0,fbeef696
202faf99,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_Terre,Mise à la terre,46.0,002f1a3d
50o58371,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_Fouille_HTA,Fouille réseau haute tension,3.0,f03cfc0b
806d0e68,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_Fouille_BT,Fouille réseau basse tension,139.0,e221b25e
830c6e17,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_PBA_BT,PBA 11C650,2.0,29ef61f5
86b1a6e4,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_PBA_BT,PBA 9A200,111.0,2ec17c4d
90cbd802,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_PBA_BT,PBA 9A650,77.0,215ac167
a5945017,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_PBA_BT,PBA 9C650,23.0,9c6af0a4
111e6de9,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_PBA_HTA,PBA 11A1250,2.0,058e9b6a
cfe9974f,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_PBA_HTA,PBA 12A800,2.0,46cfa5f8
1d8cbaca,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_PBA_HTA,PBA 13A400,23.0,cd39f595
c7f52aa7,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_PBA_HTA,PBA 13C1250,1.0,50dc40e9
ff732e0a,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_PBA_HTA,PBA 13C800,14.0,d6344558
6e8e9474,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_Cable_HTA,ASTER 54mm²,1473.0,e9e0a228
cbe511c4,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_Cable_HTA,ASTER 75mm²,0.0,630f858d
0fb5dd68,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_Cable_BT,PRC 50mm²,8230.0,8e6b4946
93c9241f,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_Cable_BT,PRC 70mm²,1960.0,59dc5a38
484d4240,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_DMT,Point Double DMT-CC,2.0,a4425df9
b3957f1b,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_IACM,IACM,2.0,21f4f4d7
7000c192,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_TFO,Transformateur 160 kVA,2.0,8ae558c8
3d083619,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_EP,EP,86.0,fbeef696
6c0f9b49,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_Terre,Mise à la terre,64.0,002f1a3d
ed1be846,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_Fouille_HTA,Fouille réseau haute tension,42.0,f03cfc0b
df17c444,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_Fouille_BT,Fouille réseau basse tension,216.0,e221b25e
31710acc,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_PBA_BT,PBA 9A200,141.0,2ec17c4d
270bec47,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_PBA_BT,PBA 9C650,75.0,9c6af0a4
8a4802c2,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_PBA_BT,PBA 9A650,18.0,215ac167
82d2ffa3,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_PBA_BT,PBA 11C650,10.0,26e8ec03
694adcc3,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_Cable_BT,PRC 70mm²,4030.0,59dc5a38
aa6f47da,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_Cable_BT,PRC 50mm²,8830.0,8e6b4946
c819fc70,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_PBA_HTA,PBA 13A400,3.0,cd39f595
35cf629e,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_PBA_HTA,PBA 12A800,41.0,46cfa5f8
a5ea907a,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_PBA_HTA,PBA 11A1250,4.0,058e9b6a
244accd5,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_PBA_HTA,PBA 13C800,10.0,d6344558
680621u15,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_Cable_HTA,ASTER 54mm²,608.0,e9e0a228
35f31249,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_DMT,Point Double DMT-CC,3.0,a4425df9
2066e88e,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_IACM,IACM,3.0,21f4f4d7
05a57dfd,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_TFO,Transformateur 160 kVA,3.0,8ae558c8
ec64ea72,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_EP,EP,115.0,fbeef696
c1c6e8a9,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_Terre,Mise à la terre,79.0,002f1a3d
8159ba33,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_Fouille_HTA,Fouille réseau haute tension,58.0,f03cfc0b
f8d87af2,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_Fouille_BT,Fouille réseau basse tension,244.0,e221b25e
e8fb0238,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_PBA_BT,PBA 11C650,1.0,26e8ec03
a2e65035,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_PBA_BT,PBA 9A200,6.0,2ec17c4d
55f911d6,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_PBA_BT,PBA 9A650,7.0,215ac167
996687d9,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_PBA_HTA,PBA 11A1250,1.0,058e9b6a
68da7722,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_PBA_HTA,PBA 12A1250,2.0,e290ece0
fe6e1d27,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_PBA_HTA,PBA 12A800,24.0,46cfa5f8
9f67c050,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_PBA_HTA,PBA 13C800,1.0,d6344558
cc48f485,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_Cable_HTA,ASTER 54mm²,153.0,e9e0a228
3c1fd3c4,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_Cable_HTA,ASTER 75mm²,0.0,630f858d
a7e55e21,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_Cable_BT,PRC 50mm²,530.0,8e6b4946
b54c832a,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_Cable_BT,PRC 70mm²,1283.0,59dc5a38
a3619a4a,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
92e546da,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_IACM,IACM,1.0,21f4f4d7
529a80cd,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_TFO,Transformateur 160 kVA,0.0,8ae558c8
22f017ce,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_EP,EP,23.0,fbeef696
a89b75b5,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_Terre,Mise à la terre,16.0,002f1a3d
0988b3d0,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_Fouille_HTA,Fouille réseau haute tension,28.0,f03cfc0b
be38ee6f,P2AE,,DONGA,Bassila,DON_Bas_04,P2AE_Fouille_BT,Fouille réseau basse tension,14.0,e221b25e
47c50483,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_PBA_BT,PBA 11C650,5.0,29ef61f5
5a0d3f39,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_PBA_BT,PBA 9A200,497.0,2ec17c4d
7b99cc01,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_PBA_BT,PBA 9A650,247.0,215ac167
e127e164,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_PBA_BT,PBA 9C650,39.0,9c6af0a4
d99a2f2e,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_PBA_HTA,PBA 11A1250,6.0,058e9b6a
c899574d,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_PBA_HTA,PBA 12A800,33.0,46cfa5f8
4dc4b1a6,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_PBA_HTA,PBA 13A400,38.0,cd39f595
645c7c44,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_PBA_HTA,PBA 13C1250,3.0,50dc40e9
9894r4923,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_PBA_HTA,PBA 13C800,20.0,d6344558
4f0ad9ad,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_Cable_HTA,ASTER 54mm²,2235.0,e9e0a228
f22d0d79,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_Cable_BT,PRC 50mm²,22805.0,8e6b4946
d844b4c7,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_Cable_BT,PRC 70mm²,15380.0,59dc5a38
28e2d46f,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_DMT,Point Double DMT-CC,5.0,a4425df9
48b56adf,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_IACM,IACM,5.0,21f4f4d7
c06adb76,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_TFO,Transformateur 160 kVA,6.0,8ae558c8
4234f201,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_EP,EP,309.0,fbeef696
772g50400,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_Terre,Mise à la terre,211.0,002f1a3d
adffc051,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_Fouille_HTA,Fouille réseau haute tension,100.0,f03cfc0b
c809ab08,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_Fouille_BT,Fouille réseau basse tension,792.0,e221b25e
381n52949,P2AE,,DONGA,Djougou,DON_Djo_02,P2AE_PBA_BT,PBA 11C650,1.0,26e8ec03
df4dc83d,P2AE,,DONGA,Djougou,DON_Djo_02,P2AE_PBA_BT,PBA 9A200,44.0,2ec17c4d
e587ed7a,P2AE,,DONGA,Djougou,DON_Djo_02,P2AE_PBA_BT,PBA 9A650,18.0,215ac167
2b02a7dd,P2AE,,DONGA,Djougou,DON_Djo_02,P2AE_PBA_BT,PBA 9C650,8.0,9c6af0a4
a5892035,P2AE,,DONGA,Djougou,DON_Djo_02,P2AE_PBA_HTA,PBA 12A800,10.0,46cfa5f8
16a803a0,P2AE,,DONGA,Djougou,DON_Djo_02,P2AE_PBA_HTA,PBA 13C800,1.0,d6344558
3257170f,P2AE,,DONGA,Djougou,DON_Djo_02,P2AE_Cable_BT,PRC 50mm²,3090.0,8e6b4946
3af5b091,P2AE,,DONGA,Djougou,DON_Djo_02,P2AE_Cable_BT,PRC 70mm²,680.0,59dc5a38
8d6a901b,P2AE,,DONGA,Djougou,DON_Djo_02,P2AE_EP,EP,40.0,fbeef696
207ea0e9,P2AE,,DONGA,Djougou,DON_Djo_02,P2AE_Terre,Mise à la terre,22.0,002f1a3d
8e15127b,P2AE,,DONGA,Djougou,DON_Djo_02,P2AE_Fouille_HTA,Fouille réseau haute tension,11.0,f03cfc0b
bbdcfe61,P2AE,,DONGA,Djougou,DON_Djo_02,P2AE_Fouille_BT,Fouille réseau basse tension,71.0,e221b25e
be074da4,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_PBA_BT,PBA 11C650,5.0,26e8ec03
59e6746d,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_PBA_BT,PBA 9A200,106.0,2ec17c4d
253e392c,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_PBA_BT,PBA 9A650,52.0,215ac167
edaf5851,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_PBA_BT,PBA 9C650,13.0,9c6af0a4
a1c7078f,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_PBA_HTA,PBA 11A1250,3.0,058e9b6a
ad497183,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_PBA_HTA,PBA 12A800,44.0,46cfa5f8
91ec65f8,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_PBA_HTA,PBA 13C800,9.0,d6344558
4261s1477,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_Cable_HTA,ASTER 54mm²,280.0,e9e0a228
f9200cae,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_Cable_BT,PRC 50mm²,9554.0,8e6b4946
bf4c0fe0,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_Cable_BT,PRC 70mm²,1584.0,59dc5a38
b81966d3,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_DMT,Point Double DMT-CC,3.0,a4425df9
db045fcb,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_IACM,IACM,3.0,21f4f4d7
f2160114,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_TFO,Transformateur 160 kVA,2.0,8ae558c8
fc76f96e,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_EP,EP,83.0,fbeef696
f2e190fa,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_Terre,Mise à la terre,77.0,002f1a3d
cd825439,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_Fouille_HTA,Fouille réseau haute tension,56.0,f03cfc0b
2f2c284a,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_Fouille_BT,Fouille réseau basse tension,176.0,e221b25e
8c90f909,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_PBA_BT,PBA 11C650,1.0,26e8ec03
79f21437,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_PBA_BT,PBA 9A200,52.0,2ec17c4d
d62c14f4,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_PBA_BT,PBA 9A650,39.0,215ac167
4b32aab5,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_PBA_BT,PBA 9C650,2.0,9c6af0a4
42b0c18c,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_PBA_HTA,PBA 11A1250,1.0,058e9b6a
147fcc35,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_PBA_HTA,PBA 12A800,3.0,46cfa5f8
adb82394,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_PBA_HTA,PBA 13A400,14.0,cd39f595
5782a02d,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_PBA_HTA,PBA 13C800,8.0,d6344558
fb7fb5c0,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_Cable_HTA,ASTER 54mm²,2965.0,e9e0a228
8790f759,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_Cable_BT,PRC 50mm²,2965.0,8e6b4946
43e2781f,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_Cable_BT,PRC 70mm²,1862.0,59dc5a38
1477bbab,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
1e106a2a,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_IACM,IACM,1.0,21f4f4d7
e0c2eb98,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_TFO,Transformateur 160 kVA,1.0,8ae558c8
3cbb10a6,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_EP,EP,60.0,fbeef696
2c630229,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_Terre,Mise à la terre,44.0,002f1a3d
2c2340f5,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_Fouille_HTA,Fouille réseau haute tension,26.0,f03cfc0b
4dcab6e1,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_Fouille_BT,Fouille réseau basse tension,94.0,e221b25e
5e6824a2,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_PBA_BT,PBA 9A200,37.0,2ec17c4d
248510f9,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_PBA_BT,PBA 9A650,31.0,215ac167
1651f2681,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_PBA_BT,PBA 9C650,7.0,9c6af0a4
18aceafd,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_PBA_HTA,PBA 11A1250,1.0,058e9b6a
5a1a4d38,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_PBA_HTA,PBA 12A800,18.0,46cfa5f8
f63d1d45,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_PBA_HTA,PBA 13C800,7.0,d6344558
214772d7,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_PBA_HTA,PBA 14A1000,1.0,ffbf33ef
7845e6c6,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_PBA_HTA,PBA 14C1000,1.0,f74fbc64
7a81ae43,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_Cable_HTA,ASTER 54mm²,160.0,e9e0a228
cc11cf26,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_Cable_BT,PRC 50mm²,4183.0,8e6b4946
365e2f1a,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
8168af21,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_IACM,IACM,1.0,21f4f4d7
19ed9d42,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_TFO,Transformateur 160 kVA,1.0,8ae558c8
7d96ab6a,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_EP,EP,47.0,fbeef696
3f1bda6e,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_Terre,Mise à la terre,37.0,002f1a3d
456653cc,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_Fouille_HTA,Fouille réseau haute tension,28.0,f03cfc0b
2d4f8920,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_Fouille_BT,Fouille réseau basse tension,76.0,e221b25e
57b771fa,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_PBA_BT,PBA 11C650,7.0,29ef61f5
155bb569,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_PBA_BT,PBA 9A200,38.0,2ec17c4d
2c9ee062,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_PBA_BT,PBA 9A650,50.0,215ac167
0267eee8,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_PBA_BT,PBA 9C650,11.0,9c6af0a4
481h50626,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_PBA_HTA,PBA 11A1250,1.0,058e9b6a
bcd5d52b,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_PBA_HTA,PBA 12A800,10.0,46cfa5f8
6c157f18,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_PBA_HTA,PBA 13C800,2.0,d6344558
70635c08,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_Cable_HTA,ASTER 54mm²,100.0,e9e0a228
25044dff,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_Cable_BT,PRC 50mm²,2160.0,8e6b4946
34df6f26,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_Cable_BT,PRC 70mm²,2761.0,59dc5a38
b373a5b1,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
8a1e5817,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_IACM,IACM,1.0,21f4f4d7
0ad88237,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_TFO,Transformateur 160 kVA,1.0,8ae558c8
6b3ed9f9,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_EP,EP,48.0,fbeef696
97cf5837,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_Terre,Mise à la terre,32.0,002f1a3d
f49e8557,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_Fouille_HTA,Fouille réseau haute tension,14.0,f03cfc0b
02d190a5,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_Fouille_BT,Fouille réseau basse tension,110.0,e221b25e
4bc7f472,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_PBA_BT,PBA 11C650,1.0,29ef61f5
2da7a0ab,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_PBA_BT,PBA 9A200,36.0,2ec17c4d
d3b2a8e2,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_PBA_BT,PBA 9A650,32.0,215ac167
7a4f0f54,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_PBA_BT,PBA 9C650,5.0,9c6af0a4
0b181d9f,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_PBA_HTA,PBA 11A1250,1.0,058e9b6a
0094b63c,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_PBA_HTA,PBA 12A800,5.0,46cfa5f8
25c201ec,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_PBA_HTA,PBA 13C1250,1.0,50dc40e9
a74a8b73,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_PBA_HTA,PBA 13C800,3.0,d6344558
1c348b7c,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_Cable_HTA,ASTER 54mm²,90.0,e9e0a228
2c65053c,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_Cable_BT,PRC 50mm²,2750.0,8e6b4946
ed6d57ef,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_Cable_BT,PRC 70mm²,40.0,59dc5a38
2c65153c,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
0ee5a06f,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_IACM,IACM,1.0,21f4f4d7
932d6081,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_TFO,Transformateur 160 kVA,1.0,8ae558c8
3a868827,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_EP,EP,34.0,fbeef696
13db7bcf,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_Terre,Mise à la terre,26.0,002f1a3d
8c19bbf4,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_Fouille_HTA,Fouille réseau haute tension,9.0,f03cfc0b
d329bef8,P2AE,,DONGA,Ouaké,DON_Oua_02,P2AE_Fouille_BT,Fouille réseau basse tension,74.0,e221b25e
06eb3078,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_PBA_BT,PBA 9A200,39.0,2ec17c4d
f750ec4e,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_PBA_BT,PBA 9A650,63.0,215ac167
8419ca28,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_PBA_BT,PBA 9C650,12.0,9c6af0a4
1bc22f74,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_PBA_HTA,PBA 11A1250,1.0,058e9b6a
7f86f7d6,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_PBA_HTA,PBA 12A800,1.0,46cfa5f8
4c5cbb14,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_PBA_HTA,PBA 13C800,2.0,d6344558
fdb96314,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_Cable_HTA,ASTER 54mm²,100.0,e9e0a228
d24eb0ed,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_Cable_BT,PRC 50mm²,2760.0,8e6b4946
dfbc4cca,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_Cable_BT,PRC 70mm²,1512.0,59dc5a38
622a3cd2,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
11dabb8a,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_IACM,IACM,1.0,21f4f4d7
cd09f0eb,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_TFO,Transformateur 160 kVA,1.0,8ae558c8
a68383f3,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_EP,EP,42.0,fbeef696
69ddc81c,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_Terre,Mise à la terre,37.0,002f1a3d
18ecefa9,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_Fouille_HTA,Fouille réseau haute tension,4.0,f03cfc0b
b71982ca,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_Fouille_BT,Fouille réseau basse tension,134.0,e221b25e
0838afd1,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_PBA_BT,PBA 11C650,1.0,29ef61f5
ab43aceb,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_PBA_BT,PBA 9A200,79.0,2ec17c4d
b97ddc08,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_PBA_BT,PBA 9A650,93.0,215ac167
9e6ff264,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_PBA_BT,PBA 9C650,20.0,9c6af0a4
43273c31,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_PBA_BT,PBA 9C800,1.0,526229bb
5296c6436,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_PBA_HTA,PBA 11A1250,2.0,058e9b6a
