ID_Helper,ID_Objectif,ID_Localite,ID_Tache,Designation,Qte_Prevue,Taches,Poids,Qte_Realisee,Taux_Realisation,Qte_Prevue_Total,Avancement_Pondere,Localite,Nom_Geo_1,Categorie
HC-559,1e106a2a,DON_Djo_04,P2AE_IACM,IACM,1.0,IACM,0.0833,1.0,1.0,1.0,0.0833,Nagatchori,DONGA,Travaux HTA
HC-560,e0c2eb98,DON_Djo_04,P2AE_TFO,Transformateur 160 kVA,1.0,TFO,0.1667,0.0,0.0,1.0,0.0,Nagatchori,DONGA,Travaux HTA
HC-561,3cbb10a6,DON_Djo_04,P2AE_EP,EP,60.0,EP,0.1556,0.0,0.0,60.0,0.0,Nagatchori,DONGA,Travaux BT
HC-562,2c630229,DON_Djo_04,P2AE_Terre,Mise à la terre,44.0,Terre,0.0667,0.0,0.0,44.0,0.0,Nagatchori,DONGA,Travaux BT
HC-563,2c2340f5,DON_Djo_04,P2AE_Fouille_HTA,Fouille réseau haute tension,26.0,Fouille_HTA,0.0333,0.0,0.0,26.0,0.0,Nagatchori,DONGA,Travaux HTA
HC-564,4dcab6e1,DON_Djo_04,P2AE_Fouille_BT,Fouille réseau basse tension,94.0,Fouille_BT,0.0467,77.0,0.8191489361702128,94.0,0.03825425531914894,Nagatchori,DONGA,Travaux BT
HC-565,5e6824a2,DON_Djo_05,P2AE_PBA_BT,PBA 9A200,37.0,PBA_BT,0.42,36.0,0.972972972972973,75.0,0.2016,Danogou,DONGA,Travaux BT
HC-566,248510f9,DON_Djo_05,P2AE_PBA_BT,PBA 9A650,31.0,PBA_BT,0.42,31.0,1.0,75.0,0.1736,Danogou,DONGA,Travaux BT
HC-567,1651f2681,DON_Djo_05,P2AE_PBA_BT,PBA 9C650,7.0,PBA_BT,0.42,7.0,1.0,75.0,0.0392,Danogou,DONGA,Travaux BT
HC-568,18aceafd,DON_Djo_05,P2AE_PBA_HTA,PBA 11A1250,1.0,PBA_HTA,0.3,0.0,0.0,29.0,0.0,Danogou,DONGA,Travaux HTA
HC-569,5a1a4d38,DON_Djo_05,P2AE_PBA_HTA,PBA 12A800,18.0,PBA_HTA,0.3,1.0,0.05555555555555555,29.0,0.010344827586206896,Danogou,DONGA,Travaux HTA
HC-570,f63d1d45,DON_Djo_05,P2AE_PBA_HTA,PBA 13C800,7.0,PBA_HTA,0.3,0.0,0.0,29.0,0.0,Danogou,DONGA,Travaux HTA
HC-571,214772d7,DON_Djo_05,P2AE_PBA_HTA,PBA 14A1000,1.0,PBA_HTA,0.3,0.0,0.0,29.0,0.0,Danogou,DONGA,Travaux HTA
HC-572,7845e6c6,DON_Djo_05,P2AE_PBA_HTA,PBA 14C1000,1.0,PBA_HTA,0.3,0.0,0.0,29.0,0.0,Danogou,DONGA,Travaux HTA
HC-573,7a81ae43,DON_Djo_05,P2AE_Cable_HTA,ASTER 54mm²,160.0,Cable_HTA,0.3333,0.0,0.0,160.0,0.0,Danogou,DONGA,Travaux HTA
HC-574,cc11cf26,DON_Djo_05,P2AE_Cable_BT,PRC 50mm²,4183.0,Cable_BT,0.3111,0.0,0.0,4183.0,0.0,Danogou,DONGA,Travaux BT
HC-575,365e2f1a,DON_Djo_05,P2AE_DMT,Point Double DMT-CC,1.0,DMT-CC,0.0833,0.0,0.0,1.0,0.0,Danogou,DONGA,Travaux HTA
HC-576,8168af21,DON_Djo_05,P2AE_IACM,IACM,1.0,IACM,0.0833,0.0,0.0,1.0,0.0,Danogou,DONGA,Travaux HTA
HC-577,19ed9d42,DON_Djo_05,P2AE_TFO,Transformateur 160 kVA,1.0,TFO,0.1667,0.0,0.0,1.0,0.0,Danogou,DONGA,Travaux HTA
HC-578,7d96ab6a,DON_Djo_05,P2AE_EP,EP,47.0,EP,0.1556,0.0,0.0,47.0,0.0,Danogou,DONGA,Travaux BT
HC-579,3f1bda6e,DON_Djo_05,P2AE_Terre,Mise à la terre,37.0,Terre,0.0667,0.0,0.0,37.0,0.0,Danogou,DONGA,Travaux BT
HC-580,456653cc,DON_Djo_05,P2AE_Fouille_HTA,Fouille réseau haute tension,28.0,Fouille_HTA,0.0333,1.0,0.03571428571428571,28.0,0.0011892857142857143,Danogou,DONGA,Travaux HTA
HC-581,2d4f8920,DON_Djo_05,P2AE_Fouille_BT,Fouille réseau basse tension,76.0,Fouille_BT,0.0467,78.0,1.0,76.0,0.0467,Danogou,DONGA,Travaux BT
HC-582,57b771fa,DON_Oua_01,P2AE_PBA_BT,PBA 11C650,7.0,PBA_BT,0.42,2.0,0.2857142857142857,106.0,0.007924528301886792,Bohomdo,DONGA,Travaux BT
HC-583,155bb569,DON_Oua_01,P2AE_PBA_BT,PBA 9A200,38.0,PBA_BT,0.42,31.0,0.8157894736842105,106.0,0.12283018867924526,Bohomdo,DONGA,Travaux BT
HC-584,2c9ee062,DON_Oua_01,P2AE_PBA_BT,PBA 9A650,50.0,PBA_BT,0.42,30.0,0.6,106.0,0.11886792452830189,Bohomdo,DONGA,Travaux BT
HC-585,0267eee8,DON_Oua_01,P2AE_PBA_BT,PBA 9C650,11.0,PBA_BT,0.42,0.0,0.0,106.0,0.0,Bohomdo,DONGA,Travaux BT
HC-586,481h50626,DON_Oua_01,P2AE_PBA_HTA,PBA 11A1250,1.0,PBA_HTA,0.3,0.0,0.0,14.0,0.0,Bohomdo,DONGA,Travaux HTA
HC-587,bcd5d52b,DON_Oua_01,P2AE_PBA_HTA,PBA 12A800,10.0,PBA_HTA,0.3,1.0,0.1,14.0,0.02142857142857143,Bohomdo,DONGA,Travaux HTA
HC-588,6c157f18,DON_Oua_01,P2AE_PBA_HTA,PBA 13C800,2.0,PBA_HTA,0.3,0.0,0.0,14.0,0.0,Bohomdo,DONGA,Travaux HTA
HC-589,70635c08,DON_Oua_01,P2AE_Cable_HTA,ASTER 54mm²,100.0,Cable_HTA,0.3333,0.0,0.0,100.0,0.0,Bohomdo,DONGA,Travaux HTA
HC-590,25044dff,DON_Oua_01,P2AE_Cable_BT,PRC 50mm²,2160.0,Cable_BT,0.3111,0.0,0.0,4921.0,0.0,Bohomdo,DONGA,Travaux BT
HC-591,34df6f26,DON_Oua_01,P2AE_Cable_BT,PRC 70mm²,2761.0,Cable_BT,0.3111,0.0,0.0,4921.0,0.0,Bohomdo,DONGA,Travaux BT
HC-592,b373a5b1,DON_Oua_01,P2AE_DMT,Point Double DMT-CC,1.0,DMT-CC,0.0833,0.0,0.0,1.0,0.0,Bohomdo,DONGA,Travaux HTA
HC-593,8a1e5817,DON_Oua_01,P2AE_IACM,IACM,1.0,IACM,0.0833,0.0,0.0,1.0,0.0,Bohomdo,DONGA,Travaux HTA
HC-594,0ad88237,DON_Oua_01,P2AE_TFO,Transformateur 160 kVA,1.0,TFO,0.1667,0.0,0.0,1.0,0.0,Bohomdo,DONGA,Travaux HTA
HC-595,6b3ed9f9,DON_Oua_01,P2AE_EP,EP,48.0,EP,0.1556,0.0,0.0,48.0,0.0,Bohomdo,DONGA,Travaux BT
HC-596,97cf5837,DON_Oua_01,P2AE_Terre,Mise à la terre,32.0,Terre,0.0667,0.0,0.0,32.0,0.0,Bohomdo,DONGA,Travaux BT
HC-597,f49e8557,DON_Oua_01,P2AE_Fouille_HTA,Fouille réseau haute tension,14.0,Fouille_HTA,0.0333,0.0,0.0,14.0,0.0,Bohomdo,DONGA,Travaux HTA
HC-598,02d190a5,DON_Oua_01,P2AE_Fouille_BT,Fouille réseau basse tension,110.0,Fouille_BT,0.0467,39.0,0.35454545454545455,110.0,0.016557272727272726,Bohomdo,DONGA,Travaux BT
HC-599,4bc7f472,DON_Oua_02,P2AE_PBA_BT,PBA 11C650,1.0,PBA_BT,0.42,0.0,0.0,74.0,0.0,Komtcha,DONGA,Travaux BT
HC-600,2da7a0ab,DON_Oua_02,P2AE_PBA_BT,PBA 9A200,36.0,PBA_BT,0.42,50.0,1.0,74.0,0.20432432432432432,Komtcha,DONGA,Travaux BT
HC-601,d3b2a8e2,DON_Oua_02,P2AE_PBA_BT,PBA 9A650,32.0,PBA_BT,0.42,19.0,0.59375,74.0,0.10783783783783783,Komtcha,DONGA,Travaux BT
HC-602,7a4f0f54,DON_Oua_02,P2AE_PBA_BT,PBA 9C650,5.0,PBA_BT,0.42,0.0,0.0,74.0,0.0,Komtcha,DONGA,Travaux BT
HC-603,0b181d9f,DON_Oua_02,P2AE_PBA_HTA,PBA 11A1250,1.0,PBA_HTA,0.3,0.0,0.0,11.0,0.0,Komtcha,DONGA,Travaux HTA
HC-604,0094b63c,DON_Oua_02,P2AE_PBA_HTA,PBA 12A800,5.0,PBA_HTA,0.3,1.0,0.2,11.0,0.02727272727272727,Komtcha,DONGA,Travaux HTA
HC-605,25c201ec,DON_Oua_02,P2AE_PBA_HTA,PBA 13C1250,1.0,PBA_HTA,0.3,0.0,0.0,11.0,0.0,Komtcha,DONGA,Travaux HTA
HC-606,a74a8b73,DON_Oua_02,P2AE_PBA_HTA,PBA 13C800,3.0,PBA_HTA,0.3,0.0,0.0,11.0,0.0,Komtcha,DONGA,Travaux HTA
HC-607,1c348b7c,DON_Oua_02,P2AE_Cable_HTA,ASTER 54mm²,90.0,Cable_HTA,0.3333,0.0,0.0,90.0,0.0,Komtcha,DONGA,Travaux HTA
HC-608,2c65053c,DON_Oua_02,P2AE_Cable_BT,PRC 50mm²,2750.0,Cable_BT,0.3111,0.0,0.0,2790.0,0.0,Komtcha,DONGA,Travaux BT
HC-609,ed6d57ef,DON_Oua_02,P2AE_Cable_BT,PRC 70mm²,40.0,Cable_BT,0.3111,0.0,0.0,2790.0,0.0,Komtcha,DONGA,Travaux BT
HC-610,2c65153c,DON_Oua_02,P2AE_DMT,Point Double DMT-CC,1.0,DMT-CC,0.0833,0.0,0.0,1.0,0.0,Komtcha,DONGA,Travaux HTA
HC-611,0ee5a06f,DON_Oua_02,P2AE_IACM,IACM,1.0,IACM,0.0833,0.0,0.0,1.0,0.0,Komtcha,DONGA,Travaux HTA
HC-612,932d6081,DON_Oua_02,P2AE_TFO,Transformateur 160 kVA,1.0,TFO,0.1667,0.0,0.0,1.0,0.0,Komtcha,DONGA,Travaux HTA
HC-613,3a868827,DON_Oua_02,P2AE_EP,EP,34.0,EP,0.1556,0.0,0.0,34.0,0.0,Komtcha,DONGA,Travaux BT
HC-614,13db7bcf,DON_Oua_02,P2AE_Terre,Mise à la terre,26.0,Terre,0.0667,0.0,0.0,26.0,0.0,Komtcha,DONGA,Travaux BT
HC-615,8c19bbf4,DON_Oua_02,P2AE_Fouille_HTA,Fouille réseau haute tension,9.0,Fouille_HTA,0.0333,0.0,0.0,9.0,0.0,Komtcha,DONGA,Travaux HTA
HC-616,d329bef8,DON_Oua_02,P2AE_Fouille_BT,Fouille réseau basse tension,74.0,Fouille_BT,0.0467,50.0,0.6756756756756757,74.0,0.03155405405405405,Komtcha,DONGA,Travaux BT
HC-617,06eb3078,DON_Oua_03,P2AE_PBA_BT,PBA 9A200,39.0,PBA_BT,0.42,30.0,0.7692307692307693,114.0,0.1105263157894737,Itchodè,DONGA,Travaux BT
HC-618,f750ec4e,DON_Oua_03,P2AE_PBA_BT,PBA 9A650,63.0,PBA_BT,0.42,53.0,0.8412698412698413,114.0,0.19526315789473686,Itchodè,DONGA,Travaux BT
HC-619,8419ca28,DON_Oua_03,P2AE_PBA_BT,PBA 9C650,12.0,PBA_BT,0.42,0.0,0.0,114.0,0.0,Itchodè,DONGA,Travaux BT
HC-620,1bc22f74,DON_Oua_03,P2AE_PBA_HTA,PBA 11A1250,1.0,PBA_HTA,0.3,0.0,0.0,5.0,0.0,Itchodè,DONGA,Travaux HTA
HC-621,7f86f7d6,DON_Oua_03,P2AE_PBA_HTA,PBA 12A800,1.0,PBA_HTA,0.3,1.0,1.0,5.0,0.06,Itchodè,DONGA,Travaux HTA
HC-622,4c5cbb14,DON_Oua_03,P2AE_PBA_HTA,PBA 13C800,2.0,PBA_HTA,0.3,0.0,0.0,5.0,0.0,Itchodè,DONGA,Travaux HTA
HC-623,fdb96314,DON_Oua_03,P2AE_Cable_HTA,ASTER 54mm²,100.0,Cable_HTA,0.3333,0.0,0.0,100.0,0.0,Itchodè,DONGA,Travaux HTA
HC-624,d24eb0ed,DON_Oua_03,P2AE_Cable_BT,PRC 50mm²,2760.0,Cable_BT,0.3111,0.0,0.0,4272.0,0.0,Itchodè,DONGA,Travaux BT
HC-625,dfbc4cca,DON_Oua_03,P2AE_Cable_BT,PRC 70mm²,1512.0,Cable_BT,0.3111,0.0,0.0,4272.0,0.0,Itchodè,DONGA,Travaux BT
HC-626,622a3cd2,DON_Oua_03,P2AE_DMT,Point Double DMT-CC,1.0,DMT-CC,0.0833,0.0,0.0,1.0,0.0,Itchodè,DONGA,Travaux HTA
HC-627,11dabb8a,DON_Oua_03,P2AE_IACM,IACM,1.0,IACM,0.0833,0.0,0.0,1.0,0.0,Itchodè,DONGA,Travaux HTA
HC-628,cd09f0eb,DON_Oua_03,P2AE_TFO,Transformateur 160 kVA,1.0,TFO,0.1667,0.0,0.0,1.0,0.0,Itchodè,DONGA,Travaux HTA
HC-629,a68383f3,DON_Oua_03,P2AE_EP,EP,42.0,EP,0.1556,0.0,0.0,42.0,0.0,Itchodè,DONGA,Travaux BT
HC-630,69ddc81c,DON_Oua_03,P2AE_Terre,Mise à la terre,37.0,Terre,0.0667,0.0,0.0,37.0,0.0,Itchodè,DONGA,Travaux BT
HC-631,18ecefa9,DON_Oua_03,P2AE_Fouille_HTA,Fouille réseau haute tension,4.0,Fouille_HTA,0.0333,0.0,0.0,4.0,0.0,Itchodè,DONGA,Travaux HTA
HC-632,b71982ca,DON_Oua_03,P2AE_Fouille_BT,Fouille réseau basse tension,134.0,Fouille_BT,0.0467,31.0,0.23134328358208955,134.0,0.010803731343283583,Itchodè,DONGA,Travaux BT
HC-633,0838afd1,DON_Oua_04,P2AE_PBA_BT,PBA 11C650,1.0,PBA_BT,0.42,0.0,0.0,194.0,0.0,Talina,DONGA,Travaux BT
HC-634,ab43aceb,DON_Oua_04,P2AE_PBA_BT,PBA 9A200,79.0,PBA_BT,0.42,53.0,0.6708860759493671,194.0,0.1147422680412371,Talina,DONGA,Travaux BT
HC-635,b97ddc08,DON_Oua_04,P2AE_PBA_BT,PBA 9A650,93.0,PBA_BT,0.42,58.0,0.6236559139784946,194.0,0.12556701030927833,Talina,DONGA,Travaux BT
HC-636,9e6ff264,DON_Oua_04,P2AE_PBA_BT,PBA 9C650,20.0,PBA_BT,0.42,0.0,0.0,194.0,0.0,Talina,DONGA,Travaux BT
HC-637,43273c31,DON_Oua_04,P2AE_PBA_BT,PBA 9C800,1.0,PBA_BT,0.42,0.0,0.0,194.0,0.0,Talina,DONGA,Travaux BT
HC-638,5296c6436,DON_Oua_04,P2AE_PBA_HTA,PBA 11A1250,2.0,PBA_HTA,0.3,0.0,0.0,21.0,0.0,Talina,DONGA,Travaux HTA
HC-639,ca80c5a3,DON_Oua_04,P2AE_PBA_HTA,PBA 12A800,10.0,PBA_HTA,0.3,2.0,0.2,21.0,0.028571428571428567,Talina,DONGA,Travaux HTA
HC-640,d59c6756,DON_Oua_04,P2AE_PBA_HTA,PBA 13C800,7.0,PBA_HTA,0.3,0.0,0.0,21.0,0.0,Talina,DONGA,Travaux HTA
HC-641,720de8a5,DON_Oua_04,P2AE_Cable_HTA,ASTER 54mm²,190.0,Cable_HTA,0.3333,0.0,0.0,190.0,0.0,Talina,DONGA,Travaux HTA
HC-642,141eb7b8,DON_Oua_04,P2AE_Cable_BT,PRC 50mm²,5190.0,Cable_BT,0.3111,0.0,0.0,8292.0,0.0,Talina,DONGA,Travaux BT
HC-643,c392ef9d,DON_Oua_04,P2AE_Cable_BT,PRC 70mm²,3102.0,Cable_BT,0.3111,0.0,0.0,8292.0,0.0,Talina,DONGA,Travaux BT
HC-644,93e644c3,DON_Oua_04,P2AE_DMT,Point Double DMT-CC,2.0,DMT-CC,0.0833,0.0,0.0,2.0,0.0,Talina,DONGA,Travaux HTA
HC-645,fee60c9d,DON_Oua_04,P2AE_IACM,IACM,2.0,IACM,0.0833,0.0,0.0,2.0,0.0,Talina,DONGA,Travaux HTA
HC-646,44418f90,DON_Oua_04,P2AE_TFO,Transformateur 160 kVA,2.0,TFO,0.1667,0.0,0.0,2.0,0.0,Talina,DONGA,Travaux HTA
HC-647,7acb97c0,DON_Oua_04,P2AE_EP,EP,80.0,EP,0.1556,0.0,0.0,80.0,0.0,Talina,DONGA,Travaux BT
HC-648,e905f8ad,DON_Oua_04,P2AE_Terre,Mise à la terre,55.0,Terre,0.0667,0.0,0.0,55.0,0.0,Talina,DONGA,Travaux BT
HC-649,cafc02a9,DON_Oua_04,P2AE_Fouille_HTA,Fouille réseau haute tension,19.0,Fouille_HTA,0.0333,0.0,0.0,19.0,0.0,Talina,DONGA,Travaux HTA
HC-650,387eab7e,DON_Oua_04,P2AE_Fouille_BT,Fouille réseau basse tension,199.0,Fouille_BT,0.0467,46.0,0.23115577889447236,199.0,0.010794974874371858,Talina,DONGA,Travaux BT
HC-651,7c451706,DON_Oua_05,P2AE_PBA_BT,PBA 11C650,3.0,PBA_BT,0.42,0.0,0.0,149.0,0.0,Trouncare Bas,DONGA,Travaux BT
HC-652,62b15656,DON_Oua_05,P2AE_PBA_BT,PBA 9A200,92.0,PBA_BT,0.42,0.0,0.0,149.0,0.0,Trouncare Bas,DONGA,Travaux BT
HC-653,849fb9ed,DON_Oua_05,P2AE_PBA_BT,PBA 9A650,44.0,PBA_BT,0.42,0.0,0.0,149.0,0.0,Trouncare Bas,DONGA,Travaux BT
HC-654,4cb67980,DON_Oua_05,P2AE_PBA_BT,PBA 9C650,9.0,PBA_BT,0.42,0.0,0.0,149.0,0.0,Trouncare Bas,DONGA,Travaux BT
HC-655,8fbbe74d,DON_Oua_05,P2AE_PBA_BT,PBA 9C800,1.0,PBA_BT,0.42,0.0,0.0,149.0,0.0,Trouncare Bas,DONGA,Travaux BT
HC-656,70899c15,DON_Oua_05,P2AE_PBA_HTA,PBA 11A1250,1.0,PBA_HTA,0.3,0.0,0.0,25.0,0.0,Trouncare Bas,DONGA,Travaux HTA
HC-657,180fc13d,DON_Oua_05,P2AE_PBA_HTA,PBA 12A800,12.0,PBA_HTA,0.3,0.0,0.0,25.0,0.0,Trouncare Bas,DONGA,Travaux HTA
HC-658,b6e21ffe,DON_Oua_05,P2AE_PBA_HTA,PBA 13C800,3.0,PBA_HTA,0.3,0.0,0.0,25.0,0.0,Trouncare Bas,DONGA,Travaux HTA
HC-659,828315f2,DON_Oua_05,P2AE_Cable_HTA,ASTER 54mm²,65.0,Cable_HTA,0.3333,0.0,0.0,65.0,0.0,Trouncare Bas,DONGA,Travaux HTA
HC-660,967d0529,DON_Oua_05,P2AE_Cable_BT,PRC 50mm²,5155.0,Cable_BT,0.3111,0.0,0.0,9010.0,0.0,Trouncare Bas,DONGA,Travaux BT
HC-661,f69fd041,DON_Oua_05,P2AE_Cable_BT,PRC 70mm²,3855.0,Cable_BT,0.3111,0.0,0.0,9010.0,0.0,Trouncare Bas,DONGA,Travaux BT
HC-662,7d1c4a9c,DON_Oua_05,P2AE_DMT,Point Double DMT-CC,1.0,DMT-CC,0.0833,0.0,0.0,1.0,0.0,Trouncare Bas,DONGA,Travaux HTA
HC-663,36716f06,DON_Oua_05,P2AE_IACM,IACM,1.0,IACM,0.0833,0.0,0.0,1.0,0.0,Trouncare Bas,DONGA,Travaux HTA
HC-664,248bee2c,DON_Oua_05,P2AE_TFO,Transformateur 160 kVA,1.0,TFO,0.1667,0.0,0.0,1.0,0.0,Trouncare Bas,DONGA,Travaux HTA
HC-665,f4254fd6,DON_Oua_05,P2AE_EP,EP,84.0,EP,0.1556,0.0,0.0,84.0,0.0,Trouncare Bas,DONGA,Travaux BT
HC-666,545c9836,DON_Oua_05,P2AE_Terre,Mise à la terre,34.0,Terre,0.0667,0.0,0.0,34.0,0.0,Trouncare Bas,DONGA,Travaux BT
HC-667,06205ca3,DON_Oua_05,P2AE_Fouille_HTA,Fouille réseau haute tension,16.0,Fouille_HTA,0.0333,0.0,0.0,16.0,0.0,Trouncare Bas,DONGA,Travaux HTA
HC-668,f07c5d8d,DON_Oua_05,P2AE_Fouille_BT,Fouille réseau basse tension,167.0,Fouille_BT,0.0467,0.0,0.0,167.0,0.0,Trouncare Bas,DONGA,Travaux BT
HC-669,acb41d19,BOR_Dal_01,P2AE_PBA_BT,PBA 9A200,52.0,PBA_BT,0.42,50.0,0.9615384615384616,90.0,0.2333333333333333,Yankoï,BORGOU,Travaux BT
HC-670,73f914d0,BOR_Dal_01,P2AE_PBA_HTA,PBA 11A1250,0.0,PBA_HTA,0.3,0.0,0.0,15.0,0.0,Yankoï,BORGOU,Travaux HTA
HC-671,0f27a0d0,BOR_Dal_01,P2AE_Cable_HTA,ASTER 75mm²,0.0,Cable_HTA,0.3333,0.0,0.0,0.0,0.0,Yankoï,BORGOU,Travaux HTA
HC-672,8c94279b,BOR_Dal_01,P2AE_Cable_BT,PRC 70mm²,3156.0,Cable_BT,0.3111,0.0,0.0,6341.0,0.0,Yankoï,BORGOU,Travaux BT
HC-673,f9b5bb1c,BOR_Dal_01,P2AE_DMT,Point Double DMT-CC,1.0,DMT-CC,0.0833,0.0,0.0,1.0,0.0,Yankoï,BORGOU,Travaux HTA
HC-674,af87ed42,BOR_Dal_01,P2AE_IACM,IACM,1.0,IACM,0.0833,0.0,0.0,1.0,0.0,Yankoï,BORGOU,Travaux HTA
HC-675,962b8573,BOR_Dal_01,P2AE_EP,EP,54.0,EP,0.1556,0.0,0.0,54.0,0.0,Yankoï,BORGOU,Travaux BT
HC-676,777f0856,BOR_Dal_01,P2AE_Terre,Mise à la terre,37.0,Terre,0.0667,0.0,0.0,37.0,0.0,Yankoï,BORGOU,Travaux BT
HC-677,a088150e,BOR_Dal_01,P2AE_Fouille_HTA,Fouille réseau haute tension,15.0,Fouille_HTA,0.0333,14.0,0.9333333333333333,15.0,0.031080000000000003,Yankoï,BORGOU,Travaux HTA
HC-678,360f6f8f,BOR_Dal_01,P2AE_Fouille_BT,Fouille réseau basse tension,90.0,Fouille_BT,0.0467,86.0,0.9555555555555556,90.0,0.044624444444444446,Yankoï,BORGOU,Travaux BT
HC-679,bd5582d1,BOR_Dal_02,P2AE_PBA_BT,PBA 9A200,216.0,PBA_BT,0.42,209.0,0.9675925925925926,362.0,0.24248618784530385,Tounré,BORGOU,Travaux BT
HC-680,142ab1a2,BOR_Dal_02,P2AE_PBA_BT,PBA 9A650,124.0,PBA_BT,0.42,118.0,0.9516129032258065,362.0,0.13690607734806629,Tounré,BORGOU,Travaux BT
HC-681,48d58c9f,BOR_Dal_02,P2AE_PBA_BT,PBA 9C650,21.0,PBA_BT,0.42,20.0,0.9523809523809523,362.0,0.02320441988950276,Tounré,BORGOU,Travaux BT
HC-682,4d649164,BOR_Dal_02,P2AE_PBA_BT,PBA 9C800,1.0,PBA_BT,0.42,0.0,0.0,362.0,0.0,Tounré,BORGOU,Travaux BT
HC-683,d313edd0,BOR_Dal_02,P2AE_PBA_HTA,PBA 11A1250,1.0,PBA_HTA,0.3,1.0,1.0,11.0,0.02727272727272727,Tounré,BORGOU,Travaux HTA
HC-684,2a36a598,BOR_Dal_02,P2AE_PBA_HTA,PBA 12A800,1.0,PBA_HTA,0.3,1.0,1.0,11.0,0.02727272727272727,Tounré,BORGOU,Travaux HTA
HC-685,7fdf98e7,BOR_Dal_02,P2AE_PBA_HTA,PBA 13A400,4.0,PBA_HTA,0.3,4.0,1.0,11.0,0.10909090909090909,Tounré,BORGOU,Travaux HTA
HC-686,f855bd37,BOR_Dal_02,P2AE_PBA_HTA,PBA 13C800,4.0,PBA_HTA,0.3,3.0,0.75,11.0,0.08181818181818182,Tounré,BORGOU,Travaux HTA
HC-687,1c080681,BOR_Dal_02,P2AE_Cable_HTA,ASTER 54mm²,388.24,Cable_HTA,0.3333,0.0,0.0,388.24,0.0,Tounré,BORGOU,Travaux HTA
HC-688,2fab6710,BOR_Dal_02,P2AE_Cable_BT,PRC 50mm²,10933.0,Cable_BT,0.3111,0.0,0.0,17147.0,0.0,Tounré,BORGOU,Travaux BT
HC-689,223bf758,BOR_Dal_02,P2AE_Cable_BT,PRC 70mm²,6214.0,Cable_BT,0.3111,0.0,0.0,17147.0,0.0,Tounré,BORGOU,Travaux BT
HC-690,daeb4d01,BOR_Dal_02,P2AE_DMT,Point Double DMT-CC,1.0,DMT-CC,0.0833,0.0,0.0,1.0,0.0,Tounré,BORGOU,Travaux HTA
HC-691,5105b98b,BOR_Dal_02,P2AE_IACM,IACM,1.0,IACM,0.0833,0.0,0.0,1.0,0.0,Tounré,BORGOU,Travaux HTA
HC-692,2fd83668,BOR_Dal_02,P2AE_EP,EP,130.0,EP,0.1556,0.0,0.0,130.0,0.0,Tounré,BORGOU,Travaux BT
HC-693,28f9e9b0,BOR_Dal_02,P2AE_Terre,Mise à la terre,101.0,Terre,0.0667,0.0,0.0,101.0,0.0,Tounré,BORGOU,Travaux BT
HC-694,ee02887d,BOR_Dal_02,P2AE_Fouille_HTA,Fouille réseau haute tension,10.0,Fouille_HTA,0.0333,0.0,0.0,10.0,0.0,Tounré,BORGOU,Travaux HTA
HC-695,570339fd,BOR_Dal_02,P2AE_Fouille_BT,Fouille réseau basse tension,363.0,Fouille_BT,0.0467,321.0,0.8842975206611571,363.0,0.041296694214876035,Tounré,BORGOU,Travaux BT
HC-696,e01f4baf,BOR_Dal_03,P2AE_PBA_BT,PBA 11C650,2.0,PBA_BT,0.42,0.0,0.0,242.0,0.0,Komiguéa,BORGOU,Travaux BT
HC-697,e5474fbf,BOR_Dal_03,P2AE_PBA_BT,PBA 9A200,120.0,PBA_BT,0.42,97.0,0.8083333333333333,242.0,0.1683471074380165,Komiguéa,BORGOU,Travaux BT
HC-698,1c7fe0bd,BOR_Dal_03,P2AE_PBA_BT,PBA 9A650,101.0,PBA_BT,0.42,102.0,1.0,242.0,0.1752892561983471,Komiguéa,BORGOU,Travaux BT
HC-699,b4409b88,BOR_Dal_03,P2AE_PBA_BT,PBA 9C650,19.0,PBA_BT,0.42,16.0,0.8421052631578947,242.0,0.027768595041322314,Komiguéa,BORGOU,Travaux BT
HC-700,29e7d2b7,BOR_Dal_03,P2AE_Cable_BT,PRC 50mm²,7730.0,Cable_BT,0.3111,0.0,0.0,10445.0,0.0,Komiguéa,BORGOU,Travaux BT
HC-701,db8db2ed,BOR_Dal_03,P2AE_Cable_BT,PRC 70mm²,2715.0,Cable_BT,0.3111,0.0,0.0,10445.0,0.0,Komiguéa,BORGOU,Travaux BT
HC-702,3d5835ac,BOR_Dal_03,P2AE_EP,EP,61.0,EP,0.1556,0.0,0.0,61.0,0.0,Komiguéa,BORGOU,Travaux BT
HC-703,d3104aeb,BOR_Dal_03,P2AE_Terre,Mise à la terre,49.0,Terre,0.0667,0.0,0.0,49.0,0.0,Komiguéa,BORGOU,Travaux BT
HC-704,c346c06f,BOR_Dal_03,P2AE_Fouille_BT,Fouille réseau basse tension,242.0,Fouille_BT,0.0467,156.0,0.6446280991735537,242.0,0.030104132231404956,Komiguéa,BORGOU,Travaux BT
HC-705,69cedd8c,BOR_Par_01,P2AE_PBA_BT,PBA 9A200,71.0,PBA_BT,0.42,59.0,0.8309859154929577,150.0,0.16519999999999999,Assagbinin-Baka,BORGOU,Travaux BT
HC-706,8501u1557,BOR_Par_01,P2AE_PBA_BT,PBA 9A650,66.0,PBA_BT,0.42,44.0,0.6666666666666666,150.0,0.12319999999999999,Assagbinin-Baka,BORGOU,Travaux BT
