ID_Helper,ID_Objectif,ID_Localite,Localite,Departement,Commune,ID_Tache,Categorie,Designation,ID_Materiel,Unite,Qte_Prevue,Qte_Realisee,Quantite_Restante,Taux_Realisation,Poids,Qte_Prevue_Total,Avancement_Pondere,Statut,Avancement_HTA_Localite_pct,Avancement_BT_Localite_pct,Avancement_Global_Localite_pct,Nb_Anomalies_Signalees
HC-973,P2AE-OBJ-a3c4cb49,BOR_Par_03,Zongo,BORGOU,Parakou,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,1.0,1.0,0.0,1.0,0.3,9.0,0.03333333333333333,En Cours,71.32484999912421,73.79232554578647,72.71157125634839,0
HC-753,327f754e,BOR_Par_03,Zongo,BORGOU,Parakou,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,En Cours,71.32484999912421,73.79232554578647,72.71157125634839,0
HC-755,3ef2793f,BOR_Par_03,Zongo,BORGOU,Parakou,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,43.0,0.0,43.0,0.0,0.0667,43.0,0.0,En Cours,71.32484999912421,73.79232554578647,72.71157125634839,0
HC-467,694adcc3,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,4030.0,0.0,4030.0,0.0,0.3111,12860.0,0.0,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-468,aa6f47da,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,8830.0,0.0,8830.0,0.0,0.3111,12860.0,0.0,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-473,680621u15,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,608.0,0.0,608.0,0.0,0.3333,608.0,0.0,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-474,35f31249,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,3.0,0.0,3.0,0.0,0.0833,3.0,0.0,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-477,ec64ea72,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_EP,Travaux BT,EP,fbeef696,U,115.0,0.0,115.0,0.0,0.1556,115.0,0.0,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-480,f8d87af2,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,244.0,105.0,139.0,0.430327868852459,0.0467,244.0,0.020096311475409835,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-479,8159ba33,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,58.0,0.0,58.0,0.0,0.0333,58.0,0.0,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-475,2066e88e,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,3.0,0.0,3.0,0.0,0.0833,3.0,0.0,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-463,31710acc,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,141.0,82.0,59.0,0.5815602836879432,0.42,244.0,0.14114754098360655,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-464,270bec47,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,75.0,3.0,72.0,0.04,0.42,244.0,0.005163934426229508,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-465,8a4802c2,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,18.0,47.0,0.0,1.0,0.42,244.0,0.030983606557377048,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-466,82d2ffa3,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_PBA_BT,Travaux BT,PBA 11C650,26e8ec03,U,10.0,0.0,10.0,0.0,0.42,244.0,0.0,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-469,c819fc70,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,3.0,0.0,3.0,0.0,0.3,61.0,0.0,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-470,35cf629e,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,41.0,0.0,41.0,0.0,0.3,61.0,0.0,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-471,a5ea907a,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,4.0,0.0,4.0,0.0,0.3,61.0,0.0,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-472,244accd5,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,10.0,0.0,10.0,0.0,0.3,61.0,0.0,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-986,P2AE-OBJ-e4782e0e,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,3.0,0.0,3.0,0.0,0.3,61.0,0.0,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-476,05a57dfd,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,3.0,0.0,3.0,0.0,0.1667,3.0,0.0,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-478,c1c6e8a9,DON_Bas_03,Akaradè,DONGA,Bassila,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,79.0,0.0,79.0,0.0,0.0667,79.0,0.0,En Cours,0.0,19.737165627699525,11.092287082767134,0
HC-524,3257170f,DON_Djo_02,Alfa-Kpara,DONGA,Djougou,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,3090.0,0.0,3090.0,0.0,0.3111,3770.0,0.0,En Cours,0.0,27.80214936252854,15.62480794174104,0
HC-525,3af5b091,DON_Djo_02,Alfa-Kpara,DONGA,Djougou,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,680.0,0.0,680.0,0.0,0.3111,3770.0,0.0,En Cours,0.0,27.80214936252854,15.62480794174104,0
HC-985,P2AE-OBJ-a021bb7f,DON_Djo_02,Alfa-Kpara,DONGA,Djougou,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,20.0,0.0,20.0,0.0,0.3333,20.0,0.0,En Cours,0.0,27.80214936252854,15.62480794174104,0
HC-526,8d6a901b,DON_Djo_02,Alfa-Kpara,DONGA,Djougou,P2AE_EP,Travaux BT,EP,fbeef696,U,40.0,0.0,40.0,0.0,0.1556,40.0,0.0,En Cours,0.0,27.80214936252854,15.62480794174104,0
HC-529,bbdcfe61,DON_Djo_02,Alfa-Kpara,DONGA,Djougou,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,71.0,45.0,26.0,0.6338028169014085,0.0467,71.0,0.029598591549295776,En Cours,0.0,27.80214936252854,15.62480794174104,0
HC-528,8e15127b,DON_Djo_02,Alfa-Kpara,DONGA,Djougou,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,11.0,0.0,11.0,0.0,0.0333,11.0,0.0,En Cours,0.0,27.80214936252854,15.62480794174104,0
HC-518,381n52949,DON_Djo_02,Alfa-Kpara,DONGA,Djougou,P2AE_PBA_BT,Travaux BT,PBA 11C650,26e8ec03,U,1.0,0.0,1.0,0.0,0.42,71.0,0.0,En Cours,0.0,27.80214936252854,15.62480794174104,0
HC-519,df4dc83d,DON_Djo_02,Alfa-Kpara,DONGA,Djougou,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,44.0,28.0,16.0,0.6363636363636364,0.42,71.0,0.1656338028169014,En Cours,0.0,27.80214936252854,15.62480794174104,0
HC-520,e587ed7a,DON_Djo_02,Alfa-Kpara,DONGA,Djougou,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,18.0,10.0,8.0,0.5555555555555556,0.42,71.0,0.059154929577464786,En Cours,0.0,27.80214936252854,15.62480794174104,0
HC-521,2b02a7dd,DON_Djo_02,Alfa-Kpara,DONGA,Djougou,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,8.0,4.0,4.0,0.5,0.42,71.0,0.023661971830985916,En Cours,0.0,27.80214936252854,15.62480794174104,0
HC-522,a5892035,DON_Djo_02,Alfa-Kpara,DONGA,Djougou,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,10.0,0.0,10.0,0.0,0.3,11.0,0.0,En Cours,0.0,27.80214936252854,15.62480794174104,0
HC-523,16a803a0,DON_Djo_02,Alfa-Kpara,DONGA,Djougou,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,1.0,0.0,1.0,0.0,0.3,11.0,0.0,En Cours,0.0,27.80214936252854,15.62480794174104,0
HC-527,207ea0e9,DON_Djo_02,Alfa-Kpara,DONGA,Djougou,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,22.0,0.0,22.0,0.0,0.0667,22.0,0.0,En Cours,0.0,27.80214936252854,15.62480794174104,0
HC-590,25044dff,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,2160.0,0.0,2160.0,0.0,0.3111,4921.0,0.0,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-591,34df6f26,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,2761.0,0.0,2761.0,0.0,0.3111,4921.0,0.0,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-589,70635c08,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,100.0,0.0,100.0,0.0,0.3333,100.0,0.0,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-592,b373a5b1,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-595,6b3ed9f9,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_EP,Travaux BT,EP,fbeef696,U,48.0,0.0,48.0,0.0,0.1556,48.0,0.0,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-598,02d190a5,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,110.0,39.0,71.0,0.35454545454545455,0.0467,110.0,0.016557272727272726,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-597,f49e8557,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,14.0,0.0,14.0,0.0,0.0333,14.0,0.0,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-593,8a1e5817,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-582,57b771fa,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_PBA_BT,Travaux BT,PBA 11C650,29ef61f5,U,7.0,2.0,5.0,0.2857142857142857,0.42,106.0,0.007924528301886792,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-583,155bb569,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,38.0,31.0,7.0,0.8157894736842105,0.42,106.0,0.12283018867924526,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-584,2c9ee062,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,50.0,30.0,20.0,0.6,0.42,106.0,0.11886792452830189,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-585,0267eee8,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,11.0,0.0,11.0,0.0,0.42,106.0,0.0,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-586,481h50626,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,1.0,0.0,1.0,0.0,0.3,14.0,0.0,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-587,bcd5d52b,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,10.0,1.0,9.0,0.1,0.3,14.0,0.02142857142857143,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-588,6c157f18,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,2.0,0.0,2.0,0.0,0.3,14.0,0.0,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-989,P2AE-OBJ-c642265d,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,1.0,0.0,1.0,0.0,0.3,14.0,0.0,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-594,0ad88237,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-596,97cf5837,DON_Oua_01,Bohomdo,DONGA,Ouaké,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,32.0,0.0,32.0,0.0,0.0667,32.0,0.0,En Cours,2.1430714500021426,26.6153298906816,15.896480693663998,0
HC-574,cc11cf26,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,4183.0,0.0,4183.0,0.0,0.3111,4183.0,0.0,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-573,7a81ae43,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,160.0,0.0,160.0,0.0,0.3333,160.0,0.0,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-575,365e2f1a,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-578,7d96ab6a,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_EP,Travaux BT,EP,fbeef696,U,47.0,0.0,47.0,0.0,0.1556,47.0,0.0,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-581,2d4f8920,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,76.0,78.0,0.0,1.0,0.0467,76.0,0.0467,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-580,456653cc,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,28.0,1.0,27.0,0.03571428571428571,0.0333,28.0,0.0011892857142857143,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-576,8168af21,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-565,5e6824a2,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,37.0,36.0,1.0,0.972972972972973,0.42,75.0,0.2016,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-566,248510f9,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,31.0,31.0,0.0,1.0,0.42,75.0,0.1736,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-567,1651f2681,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,7.0,7.0,0.0,1.0,0.42,75.0,0.0392,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-568,18aceafd,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,1.0,0.0,1.0,0.0,0.3,29.0,0.0,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-569,5a1a4d38,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,18.0,1.0,17.0,0.05555555555555555,0.3,29.0,0.010344827586206896,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-570,f63d1d45,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,7.0,0.0,7.0,0.0,0.3,29.0,0.0,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-571,214772d7,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_PBA_HTA,Travaux HTA,PBA 14A1000,ffbf33ef,U,1.0,0.0,1.0,0.0,0.3,29.0,0.0,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-572,7845e6c6,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_PBA_HTA,Travaux HTA,PBA 14C1000,f74fbc64,U,1.0,0.0,1.0,0.0,0.3,29.0,0.0,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-975,P2AE-OBJ-fcf635b8,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,1.0,2.0,0.0,1.0,0.3,29.0,0.010344827586206896,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-577,19ed9d42,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-579,3f1bda6e,DON_Djo_05,Danogou,DONGA,Djougou,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,37.0,0.0,37.0,0.0,0.0667,37.0,0.0,En Cours,2.1881128999599464,46.105389461053896,26.869622327294746,0
HC-509,f22d0d79,DON_Djo_01,Founga,DONGA,Djougou,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,22805.0,9680.24,13124.76,0.42447884235913175,0.3111,38185.0,0.07886664040853737,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-510,d844b4c7,DON_Djo_01,Founga,DONGA,Djougou,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,15380.0,1975.45,13404.55,0.12844278283485047,0.3111,38185.0,0.01609434319759068,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-508,4f0ad9ad,DON_Djo_01,Founga,DONGA,Djougou,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,2235.0,0.0,2235.0,0.0,0.3333,2235.0,0.0,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-511,28e2d46f,DON_Djo_01,Founga,DONGA,Djougou,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,5.0,0.0,5.0,0.0,0.0833,5.0,0.0,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-514,4234f201,DON_Djo_01,Founga,DONGA,Djougou,P2AE_EP,Travaux BT,EP,fbeef696,U,309.0,0.0,309.0,0.0,0.1556,309.0,0.0,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-517,c809ab08,DON_Djo_01,Founga,DONGA,Djougou,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,792.0,669.0,123.0,0.8446969696969697,0.0467,792.0,0.03944734848484849,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-516,adffc051,DON_Djo_01,Founga,DONGA,Djougou,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,100.0,32.0,68.0,0.32,0.0333,100.0,0.010656,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-512,48b56adf,DON_Djo_01,Founga,DONGA,Djougou,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,5.0,4.0,1.0,0.8,0.0833,5.0,0.06664,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-499,47c50483,DON_Djo_01,Founga,DONGA,Djougou,P2AE_PBA_BT,Travaux BT,PBA 11C650,29ef61f5,U,5.0,7.0,0.0,1.0,0.42,788.0,0.00266497461928934,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-500,5a0d3f39,DON_Djo_01,Founga,DONGA,Djougou,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,497.0,478.0,19.0,0.9617706237424547,0.42,788.0,0.2547715736040609,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-501,7b99cc01,DON_Djo_01,Founga,DONGA,Djougou,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,247.0,233.0,14.0,0.9433198380566802,0.42,788.0,0.12418781725888325,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-502,e127e164,DON_Djo_01,Founga,DONGA,Djougou,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,39.0,32.0,7.0,0.8205128205128205,0.42,788.0,0.017055837563451776,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-503,d99a2f2e,DON_Djo_01,Founga,DONGA,Djougou,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,6.0,4.0,2.0,0.6666666666666666,0.3,105.0,0.011428571428571427,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-504,c899574d,DON_Djo_01,Founga,DONGA,Djougou,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,33.0,5.0,28.0,0.15151515151515152,0.3,105.0,0.014285714285714285,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-505,4dc4b1a6,DON_Djo_01,Founga,DONGA,Djougou,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,38.0,27.0,11.0,0.7105263157894737,0.3,105.0,0.07714285714285714,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-506,645c7c44,DON_Djo_01,Founga,DONGA,Djougou,P2AE_PBA_HTA,Travaux HTA,PBA 13C1250,50dc40e9,U,3.0,4.0,0.0,1.0,0.3,105.0,0.00857142857142857,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-507,9894r4923,DON_Djo_01,Founga,DONGA,Djougou,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,20.0,6.0,14.0,0.3,0.3,105.0,0.01714285714285714,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-993,P2AE-OBJ-53bc4f0f,DON_Djo_01,Founga,DONGA,Djougou,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,5.0,4.0,1.0,0.8,0.3,105.0,0.011428571428571427,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-513,c06adb76,DON_Djo_01,Founga,DONGA,Djougou,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,6.0,0.0,6.0,0.0,0.1667,6.0,0.0,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-515,772g50400,DON_Djo_01,Founga,DONGA,Djougou,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,211.0,0.0,211.0,0.0,0.0667,211.0,0.0,En Cours,21.73177317731773,53.30352316135003,39.47509666834389,0
HC-624,d24eb0ed,DON_Oua_03,Itchodè,DONGA,Ouaké,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,2760.0,0.0,2760.0,0.0,0.3111,4272.0,0.0,En Cours,12.001200120012001,31.65615488726069,23.04728469920577,0
HC-625,dfbc4cca,DON_Oua_03,Itchodè,DONGA,Ouaké,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,1512.0,0.0,1512.0,0.0,0.3111,4272.0,0.0,En Cours,12.001200120012001,31.65615488726069,23.04728469920577,0
HC-623,fdb96314,DON_Oua_03,Itchodè,DONGA,Ouaké,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,100.0,0.0,100.0,0.0,0.3333,100.0,0.0,En Cours,12.001200120012001,31.65615488726069,23.04728469920577,0
HC-626,622a3cd2,DON_Oua_03,Itchodè,DONGA,Ouaké,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,12.001200120012001,31.65615488726069,23.04728469920577,0
HC-629,a68383f3,DON_Oua_03,Itchodè,DONGA,Ouaké,P2AE_EP,Travaux BT,EP,fbeef696,U,42.0,0.0,42.0,0.0,0.1556,42.0,0.0,En Cours,12.001200120012001,31.65615488726069,23.04728469920577,0
HC-632,b71982ca,DON_Oua_03,Itchodè,DONGA,Ouaké,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,134.0,31.0,103.0,0.23134328358208955,0.0467,134.0,0.010803731343283583,En Cours,12.001200120012001,31.65615488726069,23.04728469920577,0
HC-631,18ecefa9,DON_Oua_03,Itchodè,DONGA,Ouaké,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,4.0,0.0,4.0,0.0,0.0333,4.0,0.0,En Cours,12.001200120012001,31.65615488726069,23.04728469920577,0
HC-627,11dabb8a,DON_Oua_03,Itchodè,DONGA,Ouaké,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,12.001200120012001,31.65615488726069,23.04728469920577,0
HC-617,06eb3078,DON_Oua_03,Itchodè,DONGA,Ouaké,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,39.0,30.0,9.0,0.7692307692307693,0.42,114.0,0.1105263157894737,En Cours,12.001200120012001,31.65615488726069,23.04728469920577,0
HC-618,f750ec4e,DON_Oua_03,Itchodè,DONGA,Ouaké,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,63.0,53.0,10.0,0.8412698412698413,0.42,114.0,0.19526315789473686,En Cours,12.001200120012001,31.65615488726069,23.04728469920577,0
